"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","in_len"
NA,NA,"LA","7","62","2","LA_R7N62",2017,NA,NA
NA,NA,"LA","7","62","3","LA_R7N62",2017,NA,NA
"LAR4N37","pxw","LA","7","63","1","LA_R7N63",2017,0,25
"LAR4N37","pxw","LA","7","63","2","LA_R7N63",2017,0,20
"LAR4N37","pxw","LA","7","63","3","LA_R7N63",2017,0,22.22222222
"LAR4N38","pxw","LA","7","64","1","LA_R7N64",2017,0,40
"LAR4N38","pxw","LA","7","64","2","LA_R7N64",2017,0,40
"LAR4N38","pxw","LA","7","64","3","LA_R7N64",2017,0,33.33333333
"LAR4N39","pxw","LA","7","65","1","LA_R7N65",2017,0,33.33333333
"LAR4N39","pxw","LA","7","65","2","LA_R7N65",2017,0,40
"LAR4N39","pxw","LA","7","65","3","LA_R7N65",2017,0,40
"LAR4N40","pxw","LA","7","66","1","LA_R7N66",2017,0,40
"LAR4N40","pxw","LA","7","66","2","LA_R7N66",2017,0,33.33333333
"LAR4N40","pxw","LA","7","66","3","LA_R7N66",2017,0,33.33333333
"LAR4N41","pxw","LA","7","67","1","LA_R7N67",2017,0,40
"LAR4N41","pxw","LA","7","67","2","LA_R7N67",2017,0,40
"LAR4N41","pxw","LA","7","67","3","LA_R7N67",2017,0,40
NA,NA,"LA","7","68","1","LA_R7N68",2017,NA,NA
NA,NA,"LA","7","68","2","LA_R7N68",2017,NA,NA
NA,NA,"LA","7","68","3","LA_R7N68",2017,NA,NA
"LAR4N43","pxw","LA","7","69","1","LA_R7N69",2017,1,16.66666667
"LAR4N43","pxw","LA","7","69","2","LA_R7N69",2017,1,16.66666667
"LAR4N43","pxw","LA","7","69","3","LA_R7N69",2017,1,20
NA,NA,"LA","7","7","1","LA_R7N7",2017,NA,NA
NA,NA,"LA","7","7","2","LA_R7N7",2017,NA,NA
NA,NA,"LA","7","7","3","LA_R7N7",2017,NA,NA
"LAR4N44","pxw","LA","7","70","1","LA_R7N70",2017,1,18.18181818
"LAR4N44","pxw","LA","7","70","2","LA_R7N70",2017,1,16.66666667
"LAR4N44","pxw","LA","7","70","3","LA_R7N70",2017,1,14.28571429
NA,NA,"LA","7","71","1","LA_R7N71",2017,NA,NA
NA,NA,"LA","7","71","2","LA_R7N71",2017,NA,NA
NA,NA,"LA","7","71","3","LA_R7N71",2017,NA,NA
NA,NA,"LA","7","72","1","LA_R7N72",2017,NA,NA
NA,NA,"LA","7","72","2","LA_R7N72",2017,NA,NA
NA,NA,"LA","7","72","3","LA_R7N72",2017,NA,NA
NA,NA,"LA","7","73","1","LA_R7N73",2017,NA,NA
NA,NA,"LA","7","73","2","LA_R7N73",2017,NA,NA
NA,NA,"LA","7","73","3","LA_R7N73",2017,NA,NA
NA,NA,"LA","7","74","1","LA_R7N74",2017,NA,NA
NA,NA,"LA","7","74","2","LA_R7N74",2017,NA,NA
NA,NA,"LA","7","74","3","LA_R7N74",2017,NA,NA
NA,NA,"LA","7","75","1","LA_R7N75",2017,NA,NA
NA,NA,"LA","7","75","2","LA_R7N75",2017,NA,NA
NA,NA,"LA","7","75","3","LA_R7N75",2017,NA,NA
NA,NA,"LA","7","76","1","LA_R7N76",2017,NA,NA
"LAR4N50","pxa","LA","7","76","2","LA_R7N76",2017,1,12.5
"LAR4N50","pxa","LA","7","76","3","LA_R7N76",2017,1,12.5
NA,NA,"LA","7","77","1","LA_R7N77",2017,NA,NA
NA,NA,"LA","7","77","2","LA_R7N77",2017,NA,NA
NA,NA,"LA","7","77","3","LA_R7N77",2017,NA,NA
NA,NA,"LA","7","78","1","LA_R7N78",2017,NA,NA
NA,NA,"LA","7","78","2","LA_R7N78",2017,NA,NA
NA,NA,"LA","7","78","3","LA_R7N78",2017,NA,NA
"LAR4N53","pxa","LA","7","79","1","LA_R7N79",2017,1,14.28571429
"LAR4N53","pxa","LA","7","79","2","LA_R7N79",2017,1,12.5
"LAR4N53","pxa","LA","7","79","3","LA_R7N79",2017,1,14.28571429
NA,NA,"LA","7","8","1","LA_R7N8",2017,NA,NA
NA,NA,"LA","7","8","2","LA_R7N8",2017,NA,NA
NA,NA,"LA","7","8","3","LA_R7N8",2017,NA,NA
"LAR4N54","pxa","LA","7","80","1","LA_R7N80",2017,1,11.11111111
"LAR4N54","pxa","LA","7","80","2","LA_R7N80",2017,1,8.333333333
"LAR4N54","pxa","LA","7","80","3","LA_R7N80",2017,1,12.5
NA,NA,"LA","7","81","1","LA_R7N81",2017,NA,NA
NA,NA,"LA","7","81","2","LA_R7N81",2017,NA,NA
NA,NA,"LA","7","81","3","LA_R7N81",2017,NA,NA
NA,NA,"LA","7","82","1","LA_R7N82",2017,NA,NA
NA,NA,"LA","7","82","2","LA_R7N82",2017,NA,NA
NA,NA,"LA","7","82","3","LA_R7N82",2017,NA,NA
NA,NA,"LA","7","83","1","LA_R7N83",2017,NA,NA
NA,NA,"LA","7","83","2","LA_R7N83",2017,NA,NA
NA,NA,"LA","7","83","3","LA_R7N83",2017,NA,NA
NA,NA,"LA","7","84","1","LA_R7N84",2017,NA,NA
NA,NA,"LA","7","84","2","LA_R7N84",2017,NA,NA
NA,NA,"LA","7","84","3","LA_R7N84",2017,NA,NA
NA,NA,"LA","7","85","1","LA_R7N85",2017,NA,NA
NA,NA,"LA","7","85","2","LA_R7N85",2017,NA,NA
NA,NA,"LA","7","85","3","LA_R7N85",2017,NA,NA
NA,NA,"LA","7","86","1","LA_R7N86",2017,NA,NA
NA,NA,"LA","7","86","2","LA_R7N86",2017,NA,NA
NA,NA,"LA","7","86","3","LA_R7N86",2017,NA,NA
NA,NA,"LA","7","9","1","LA_R7N9",2017,NA,NA
NA,NA,"LA","7","9","2","LA_R7N9",2017,NA,NA
NA,NA,"LA","7","9","3","LA_R7N9",2017,NA,NA
NA,NA,"LA","8","1","1","LA_R8N1",2017,NA,NA
NA,NA,"LA","8","1","2","LA_R8N1",2017,NA,NA
NA,NA,"LA","8","1","3","LA_R8N1",2017,NA,NA
NA,NA,"LA","8","10","1","LA_R8N10",2017,NA,NA
NA,NA,"LA","8","10","2","LA_R8N10",2017,NA,NA
NA,NA,"LA","8","10","3","LA_R8N10",2017,NA,NA
NA,NA,"LA","8","11","1","LA_R8N11",2017,NA,NA
NA,NA,"LA","8","11","2","LA_R8N11",2017,NA,NA
NA,NA,"LA","8","11","3","LA_R8N11",2017,NA,NA
NA,NA,"LA","8","12","1","LA_R8N12",2017,NA,NA
NA,NA,"LA","8","12","2","LA_R8N12",2017,NA,NA
NA,NA,"LA","8","12","3","LA_R8N12",2017,NA,NA
NA,NA,"LA","8","13","1","LA_R8N13",2017,NA,NA
NA,NA,"LA","8","13","2","LA_R8N13",2017,NA,NA
NA,NA,"LA","8","13","3","LA_R8N13",2017,NA,NA
"LAR4N70","pxa","LA","8","14","1","LA_R8N14",2017,0,28.57142857
"LAR4N70","pxa","LA","8","14","2","LA_R8N14",2017,0,25
"LAR4N70","pxa","LA","8","14","3","LA_R8N14",2017,0,25
"LAR4N71","pxa","LA","8","15","1","LA_R8N15",2017,0,25
"LAR4N71","pxa","LA","8","15","2","LA_R8N15",2017,0,25
"LAR4N71","pxa","LA","8","15","3","LA_R8N15",2017,0,20
NA,NA,"LA","8","16","1","LA_R8N16",2017,NA,NA
NA,NA,"LA","8","16","2","LA_R8N16",2017,NA,NA
NA,NA,"LA","8","16","3","LA_R8N16",2017,NA,NA
NA,NA,"LA","8","17","1","LA_R8N17",2017,NA,NA
NA,NA,"LA","8","17","2","LA_R8N17",2017,NA,NA
NA,NA,"LA","8","17","3","LA_R8N17",2017,NA,NA
"LAR4N74","pxa","LA","8","18","1","LA_R8N18",2017,0,28.57142857
NA,NA,"LA","8","18","2","LA_R8N18",2017,NA,NA
"LAR4N74","pxa","LA","8","18","3","LA_R8N18",2017,0,25
NA,NA,"LA","8","19","1","LA_R8N19",2017,NA,NA
NA,NA,"LA","8","19","2","LA_R8N19",2017,NA,NA
NA,NA,"LA","8","19","3","LA_R8N19",2017,NA,NA
"LAR4N57","pxa","LA","8","2","1","LA_R8N2",2017,1,12.5
"LAR4N57","pxa","LA","8","2","2","LA_R8N2",2017,1,11.76470588
"LAR4N57","pxa","LA","8","2","3","LA_R8N2",2017,1,11.11111111
"LAR4N76","pxa","LA","8","20","1","LA_R8N20",2017,0,28.57142857
"LAR4N76","pxa","LA","8","20","2","LA_R8N20",2017,0,28.57142857
"LAR4N76","pxa","LA","8","20","3","LA_R8N20",2017,0,25
"LAR4N77","pxa","LA","8","21","1","LA_R8N21",2017,0,25
"LAR4N77","pxa","LA","8","21","2","LA_R8N21",2017,0,25
"LAR4N77","pxa","LA","8","21","3","LA_R8N21",2017,0,22.22222222
NA,NA,"LA","8","22","1","LA_R8N22",2017,NA,NA
NA,NA,"LA","8","22","2","LA_R8N22",2017,NA,NA
NA,NA,"LA","8","22","3","LA_R8N22",2017,NA,NA
"LAR4N79","pxa","LA","8","23","1","LA_R8N23",2017,0,33.33333333
"LAR4N79","pxa","LA","8","23","2","LA_R8N23",2017,0,28.57142857
"LAR4N79","pxa","LA","8","23","3","LA_R8N23",2017,0,33.33333333
NA,NA,"LA","8","24","1","LA_R8N24",2017,NA,NA
NA,NA,"LA","8","24","2","LA_R8N24",2017,NA,NA
NA,NA,"LA","8","24","3","LA_R8N24",2017,NA,NA
NA,NA,"LA","8","25","1","LA_R8N25",2017,NA,NA
NA,NA,"LA","8","25","2","LA_R8N25",2017,NA,NA
NA,NA,"LA","8","25","3","LA_R8N25",2017,NA,NA
"LAR4N82","pxa","LA","8","26","1","LA_R8N26",2017,1,16.66666667
"LAR4N82","pxa","LA","8","26","2","LA_R8N26",2017,1,16.66666667
"LAR4N82","pxa","LA","8","26","3","LA_R8N26",2017,1,15.38461538
"LAR4N84","pxa","LA","8","27","1","LA_R8N27",2017,0,22.22222222
"LAR4N84","pxa","LA","8","27","2","LA_R8N27",2017,0,22.22222222
"LAR4N84","pxa","LA","8","27","3","LA_R8N27",2017,0,25
NA,NA,"LA","8","28","1","LA_R8N28",2017,NA,NA
NA,NA,"LA","8","28","2","LA_R8N28",2017,NA,NA
NA,NA,"LA","8","28","3","LA_R8N28",2017,NA,NA
NA,NA,"LA","8","29","1","LA_R8N29",2017,NA,NA
"LAR4N86","pxa","LA","8","29","2","LA_R8N29",2017,1,20
"LAR4N86","pxa","LA","8","29","3","LA_R8N29",2017,1,18.18181818
NA,NA,"LA","8","3","1","LA_R8N3",2017,NA,NA
NA,NA,"LA","8","3","2","LA_R8N3",2017,NA,NA
NA,NA,"LA","8","3","3","LA_R8N3",2017,NA,NA
NA,NA,"LA","8","30","1","LA_R8N30",2017,NA,NA
NA,NA,"LA","8","30","2","LA_R8N30",2017,NA,NA
"LAR4N87","pxa","LA","8","30","3","LA_R8N30",2017,1,18.18181818
"LAR4N88","pxa","LA","8","31","1","LA_R8N31",2017,1,14.28571429
"LAR4N88","pxa","LA","8","31","2","LA_R8N31",2017,1,15.38461538
"LAR4N88","pxa","LA","8","31","3","LA_R8N31",2017,1,16.66666667
"LAR4N89","pxa","LA","8","32","1","LA_R8N32",2017,1,10.52631579
"LAR4N89","pxa","LA","8","32","2","LA_R8N32",2017,1,11.11111111
"LAR4N89","pxa","LA","8","32","3","LA_R8N32",2017,1,11.11111111
"LAR4N90","pxa","LA","8","33","1","LA_R8N33",2017,1,11.76470588
"LAR4N90","pxa","LA","8","33","2","LA_R8N33",2017,1,12.5
"LAR4N90","pxa","LA","8","33","3","LA_R8N33",2017,1,11.11111111
"LAR4N91","pxa","LA","8","34","1","LA_R8N34",2017,1,16.66666667
"LAR4N91","pxa","LA","8","34","2","LA_R8N34",2017,1,18.18181818
"LAR4N91","pxa","LA","8","34","3","LA_R8N34",2017,1,18.18181818
"LAR4N92","pxa","LA","8","35","1","LA_R8N35",2017,0,13.33333333
"LAR4N92","pxa","LA","8","35","2","LA_R8N35",2017,0,13.33333333
"LAR4N92","pxa","LA","8","35","3","LA_R8N35",2017,0,20
NA,NA,"LA","8","36","1","LA_R8N36",2017,NA,NA
NA,NA,"LA","8","36","2","LA_R8N36",2017,NA,NA
NA,NA,"LA","8","36","3","LA_R8N36",2017,NA,NA
NA,NA,"LA","8","37","1","LA_R8N37",2017,NA,NA
NA,NA,"LA","8","37","2","LA_R8N37",2017,NA,NA
NA,NA,"LA","8","37","3","LA_R8N37",2017,NA,NA
NA,NA,"LA","8","38","1","LA_R8N38",2017,NA,NA
NA,NA,"LA","8","38","2","LA_R8N38",2017,NA,NA
NA,NA,"LA","8","38","3","LA_R8N38",2017,NA,NA
NA,NA,"LA","8","39","1","LA_R8N39",2017,NA,NA
NA,NA,"LA","8","39","2","LA_R8N39",2017,NA,NA
NA,NA,"LA","8","39","3","LA_R8N39",2017,NA,NA
"LAR4N59","pxa","LA","8","4","1","LA_R8N4",2017,1,11.11111111
"LAR4N59","pxa","LA","8","4","2","LA_R8N4",2017,1,10.52631579
"LAR4N59","pxa","LA","8","4","3","LA_R8N4",2017,1,11.11111111
NA,NA,"LA","8","40","1","LA_R8N40",2017,NA,NA
NA,NA,"LA","8","40","2","LA_R8N40",2017,NA,NA
NA,NA,"LA","8","40","3","LA_R8N40",2017,NA,NA
NA,NA,"LA","8","41","1","LA_R8N41",2017,NA,NA
NA,NA,"LA","8","41","2","LA_R8N41",2017,NA,NA
NA,NA,"LA","8","41","3","LA_R8N41",2017,NA,NA
NA,NA,"LA","8","42","1","LA_R8N42",2017,NA,NA
NA,NA,"LA","8","42","2","LA_R8N42",2017,NA,NA
NA,NA,"LA","8","42","3","LA_R8N42",2017,NA,NA
"LAR4N100","pxa","LA","8","43","1","LA_R8N43",2017,0,25
"LAR4N100","pxa","LA","8","43","2","LA_R8N43",2017,0,25
"LAR4N100","pxa","LA","8","43","3","LA_R8N43",2017,0,25
"LAR4N101","pxa","LA","8","44","1","LA_R8N44",2017,1,20
"LAR4N101","pxa","LA","8","44","2","LA_R8N44",2017,1,15.38461538
"LAR4N101","pxa","LA","8","44","3","LA_R8N44",2017,1,18.18181818
NA,NA,"LA","8","45","1","LA_R8N45",2017,NA,NA
NA,NA,"LA","8","45","2","LA_R8N45",2017,NA,NA
NA,NA,"LA","8","45","3","LA_R8N45",2017,NA,NA
"LAR4N103","pxa","LA","8","46","1","LA_R8N46",2017,1,16.66666667
"LAR4N103","pxa","LA","8","46","2","LA_R8N46",2017,1,20
"LAR4N103","pxa","LA","8","46","3","LA_R8N46",2017,1,18.18181818
NA,NA,"LA","8","47","1","LA_R8N47",2017,NA,NA
NA,NA,"LA","8","47","2","LA_R8N47",2017,NA,NA
NA,NA,"LA","8","47","3","LA_R8N47",2017,NA,NA
"LAR4N105","pxa","LA","8","48","1","LA_R8N48",2017,1,20
"LAR4N105","pxa","LA","8","48","2","LA_R8N48",2017,1,25
"LAR4N105","pxa","LA","8","48","3","LA_R8N48",2017,1,18.18181818
NA,NA,"LA","8","49","1","LA_R8N49",2017,NA,NA
NA,NA,"LA","8","49","2","LA_R8N49",2017,NA,NA
NA,NA,"LA","8","49","3","LA_R8N49",2017,NA,NA
"LAR4N60","pxa","LA","8","5","1","LA_R8N5",2017,0,25
"LAR4N60","pxa","LA","8","5","2","LA_R8N5",2017,0,25
"LAR4N60","pxa","LA","8","5","3","LA_R8N5",2017,0,22.22222222
NA,NA,"LA","8","50","1","LA_R8N50",2017,NA,NA
NA,NA,"LA","8","50","2","LA_R8N50",2017,NA,NA
NA,NA,"LA","8","50","3","LA_R8N50",2017,NA,NA
"LAR4N108","pxa","LA","8","51","1","LA_R8N51",2017,1,18.18181818
"LAR4N108","pxa","LA","8","51","2","LA_R8N51",2017,1,16.66666667
"LAR4N108","pxa","LA","8","51","3","LA_R8N51",2017,1,14.28571429
"LAR4N109","pxa","LA","8","52","1","LA_R8N52",2017,1,14.28571429
"LAR4N109","pxa","LA","8","52","2","LA_R8N52",2017,1,15.38461538
"LAR4N109","pxa","LA","8","52","3","LA_R8N52",2017,1,15.38461538
NA,NA,"LA","8","53","1","LA_R8N53",2017,NA,NA
NA,NA,"LA","8","53","2","LA_R8N53",2017,NA,NA
NA,NA,"LA","8","53","3","LA_R8N53",2017,NA,NA
NA,NA,"LA","8","54","1","LA_R8N54",2017,NA,NA
NA,NA,"LA","8","54","2","LA_R8N54",2017,NA,NA
NA,NA,"LA","8","54","3","LA_R8N54",2017,NA,NA
"LAR4N112","pxa","LA","8","55","1","LA_R8N55",2017,1,15.38461538
"LAR4N112","pxa","LA","8","55","2","LA_R8N55",2017,1,13.33333333
"LAR4N112","pxa","LA","8","55","3","LA_R8N55",2017,1,14.28571429
NA,NA,"LA","8","56","1","LA_R8N56",2017,NA,NA
NA,NA,"LA","8","56","2","LA_R8N56",2017,NA,NA
NA,NA,"LA","8","56","3","LA_R8N56",2017,NA,NA
"LAR4N114","pxa","LA","8","57","1","LA_R8N57",2017,0,22.22222222
"LAR4N114","pxa","LA","8","57","2","LA_R8N57",2017,0,28.57142857
"LAR4N114","pxa","LA","8","57","3","LA_R8N57",2017,0,28.57142857
NA,NA,"LA","8","58","1","LA_R8N58",2017,NA,NA
NA,NA,"LA","8","58","2","LA_R8N58",2017,NA,NA
NA,NA,"LA","8","58","3","LA_R8N58",2017,NA,NA
"LAR4N116","pxa","LA","8","59","1","LA_R8N59",2017,1,10
"LAR4N116","pxa","LA","8","59","2","LA_R8N59",2017,1,11.11111111
"LAR4N116","pxa","LA","8","59","3","LA_R8N59",2017,1,13.33333333
"LAR4N61","pxa","LA","8","6","1","LA_R8N6",2017,1,20
"LAR4N61","pxa","LA","8","6","2","LA_R8N6",2017,1,18.18181818
"LAR4N61","pxa","LA","8","6","3","LA_R8N6",2017,1,14.28571429
NA,NA,"LA","8","60","1","LA_R8N60",2017,NA,NA
NA,NA,"LA","8","60","2","LA_R8N60",2017,NA,NA
NA,NA,"LA","8","60","3","LA_R8N60",2017,NA,NA
NA,NA,"LA","8","61","1","LA_R8N61",2017,NA,NA
NA,NA,"LA","8","61","2","LA_R8N61",2017,NA,NA
NA,NA,"LA","8","61","3","LA_R8N61",2017,NA,NA
"LAR4N119","pxa","LA","8","62","1","LA_R8N62",2017,0,33.33333333
"LAR4N119","pxa","LA","8","62","2","LA_R8N62",2017,0,28.57142857
"LAR4N119","pxa","LA","8","62","3","LA_R8N62",2017,0,33.33333333
"LAR4N120","pxa","LA","8","63","1","LA_R8N63",2017,1,18.18181818
"LAR4N120","pxa","LA","8","63","2","LA_R8N63",2017,1,22.22222222
"LAR4N120","pxa","LA","8","63","3","LA_R8N63",2017,1,18.18181818
"LAR4N121","pxa","LA","8","64","1","LA_R8N64",2017,1,20
"LAR4N121","pxa","LA","8","64","2","LA_R8N64",2017,1,22.22222222
"LAR4N121","pxa","LA","8","64","3","LA_R8N64",2017,1,20
"LAR4N122","pxa","LA","8","65","1","LA_R8N65",2017,1,15.38461538
"LAR4N122","pxa","LA","8","65","2","LA_R8N65",2017,1,14.28571429
"LAR4N122","pxa","LA","8","65","3","LA_R8N65",2017,1,14.28571429
"LAR4N123","pxa","LA","8","66","1","LA_R8N66",2017,1,18.18181818
"LAR4N123","pxa","LA","8","66","2","LA_R8N66",2017,1,16.66666667
"LAR4N123","pxa","LA","8","66","3","LA_R8N66",2017,1,18.18181818
NA,NA,"LA","8","67","1","LA_R8N67",2017,NA,NA
NA,NA,"LA","8","67","2","LA_R8N67",2017,NA,NA
NA,NA,"LA","8","67","3","LA_R8N67",2017,NA,NA
NA,NA,"LA","8","68","1","LA_R8N68",2017,NA,NA
NA,NA,"LA","8","68","2","LA_R8N68",2017,NA,NA
NA,NA,"LA","8","68","3","LA_R8N68",2017,NA,NA
NA,NA,"LA","8","69","1","LA_R8N69",2017,NA,NA
NA,NA,"LA","8","69","2","LA_R8N69",2017,NA,NA
NA,NA,"LA","8","69","3","LA_R8N69",2017,NA,NA
NA,NA,"LA","8","7","1","LA_R8N7",2017,NA,NA
NA,NA,"LA","8","7","2","LA_R8N7",2017,NA,NA
NA,NA,"LA","8","7","3","LA_R8N7",2017,NA,NA
"LAR5N2","pxa","LA","8","70","1","LA_R8N70",2017,0,20
"LAR5N2","pxa","LA","8","70","2","LA_R8N70",2017,0,22.22222222
"LAR5N2","pxa","LA","8","70","3","LA_R8N70",2017,0,18.18181818
"LAR5N3","pxa","LA","8","71","1","LA_R8N71",2017,0,22.22222222
"LAR5N3","pxa","LA","8","71","2","LA_R8N71",2017,0,20
"LAR5N3","pxa","LA","8","71","3","LA_R8N71",2017,0,22.22222222
"LAR5N4","pxa","LA","8","72","1","LA_R8N72",2017,1,13.33333333
"LAR5N4","pxa","LA","8","72","2","LA_R8N72",2017,1,13.33333333
"LAR5N4","pxa","LA","8","72","3","LA_R8N72",2017,1,11.11111111
"LAR5N5","pxa","LA","8","73","1","LA_R8N73",2017,0,25
"LAR5N5","pxa","LA","8","73","2","LA_R8N73",2017,0,28.57142857
"LAR5N5","pxa","LA","8","73","3","LA_R8N73",2017,0,25
NA,NA,"LA","8","74","1","LA_R8N74",2017,NA,NA
NA,NA,"LA","8","74","2","LA_R8N74",2017,NA,NA
NA,NA,"LA","8","74","3","LA_R8N74",2017,NA,NA
NA,NA,"LA","8","75","1","LA_R8N75",2017,NA,NA
NA,NA,"LA","8","75","2","LA_R8N75",2017,NA,NA
NA,NA,"LA","8","75","3","LA_R8N75",2017,NA,NA
"LAR5N8","pxa","LA","8","76","1","LA_R8N76",2017,0,25
"LAR5N8","pxa","LA","8","76","2","LA_R8N76",2017,0,25
"LAR5N8","pxa","LA","8","76","3","LA_R8N76",2017,0,22.22222222
"LAR5N9","pxa","LA","8","77","1","LA_R8N77",2017,1,20
"LAR5N9","pxa","LA","8","77","2","LA_R8N77",2017,1,18.18181818
"LAR5N9","pxa","LA","8","77","3","LA_R8N77",2017,1,20
NA,NA,"LA","8","78","1","LA_R8N78",2017,NA,NA
NA,NA,"LA","8","78","2","LA_R8N78",2017,NA,NA
NA,NA,"LA","8","78","3","LA_R8N78",2017,NA,NA
NA,NA,"LA","8","79","1","LA_R8N79",2017,NA,NA
NA,NA,"LA","8","79","2","LA_R8N79",2017,NA,NA
NA,NA,"LA","8","79","3","LA_R8N79",2017,NA,NA
"LAR4N63","pxa","LA","8","8","1","LA_R8N8",2017,0,28.57142857
"LAR4N63","pxa","LA","8","8","2","LA_R8N8",2017,0,25
"LAR4N63","pxa","LA","8","8","3","LA_R8N8",2017,0,22.22222222
NA,NA,"LA","8","80","1","LA_R8N80",2017,NA,NA
NA,NA,"LA","8","80","2","LA_R8N80",2017,NA,NA
NA,NA,"LA","8","80","3","LA_R8N80",2017,NA,NA
NA,NA,"LA","8","81","1","LA_R8N81",2017,NA,NA
NA,NA,"LA","8","81","2","LA_R8N81",2017,NA,NA
NA,NA,"LA","8","81","3","LA_R8N81",2017,NA,NA
"LAR5N14","pxa","LA","8","82","1","LA_R8N82",2017,1,14.28571429
"LAR5N14","pxa","LA","8","82","2","LA_R8N82",2017,1,13.33333333
"LAR5N14","pxa","LA","8","82","3","LA_R8N82",2017,1,14.28571429
"LAR5N15","pxa","LA","8","83","1","LA_R8N83",2017,0,18.18181818
"LAR5N15","pxa","LA","8","83","2","LA_R8N83",2017,0,20
"LAR5N15","pxa","LA","8","83","3","LA_R8N83",2017,0,16.66666667
NA,NA,"LA","8","84","1","LA_R8N84",2017,NA,NA
NA,NA,"LA","8","84","2","LA_R8N84",2017,NA,NA
NA,NA,"LA","8","84","3","LA_R8N84",2017,NA,NA
NA,NA,"LA","8","85","1","LA_R8N85",2017,NA,NA
NA,NA,"LA","8","85","2","LA_R8N85",2017,NA,NA
NA,NA,"LA","8","85","3","LA_R8N85",2017,NA,NA
NA,NA,"LA","8","86","1","LA_R8N86",2017,NA,NA
NA,NA,"LA","8","86","2","LA_R8N86",2017,NA,NA
NA,NA,"LA","8","86","3","LA_R8N86",2017,NA,NA
"LAR4N65","pxa","LA","8","9","1","LA_R8N9",2017,0,18.18181818
"LAR4N65","pxa","LA","8","9","2","LA_R8N9",2017,0,22.22222222
"LAR4N65","pxa","LA","8","9","3","LA_R8N9",2017,0,22.22222222
NA,NA,"LA","9","1","1","LA_R9N1",2017,NA,NA
NA,NA,"LA","9","1","2","LA_R9N1",2017,NA,NA
NA,NA,"LA","9","1","3","LA_R9N1",2017,NA,NA
NA,NA,"LA","9","10","1","LA_R9N10",2017,NA,NA
NA,NA,"LA","9","10","2","LA_R9N10",2017,NA,NA
NA,NA,"LA","9","10","3","LA_R9N10",2017,NA,NA
"LAR5N26","pxa","LA","9","11","1","LA_R9N11",2017,0,25
"LAR5N26","pxa","LA","9","11","2","LA_R9N11",2017,0,22.22222222
"LAR5N26","pxa","LA","9","11","3","LA_R9N11",2017,0,22.22222222
NA,NA,"LA","9","12","1","LA_R9N12",2017,NA,NA
NA,NA,"LA","9","12","2","LA_R9N12",2017,NA,NA
NA,NA,"LA","9","12","3","LA_R9N12",2017,NA,NA
NA,NA,"LA","9","13","1","LA_R9N13",2017,NA,NA
"LAR5N28","pxa","LA","9","13","2","LA_R9N13",2017,0,25
"LAR5N28","pxa","LA","9","13","3","LA_R9N13",2017,0,33.33333333
NA,NA,"LA","9","14","1","LA_R9N14",2017,NA,NA
NA,NA,"LA","9","14","2","LA_R9N14",2017,NA,NA
NA,NA,"LA","9","14","3","LA_R9N14",2017,NA,NA
NA,NA,"LA","9","15","1","LA_R9N15",2017,NA,NA
NA,NA,"LA","9","15","2","LA_R9N15",2017,NA,NA
NA,NA,"LA","9","15","3","LA_R9N15",2017,NA,NA
NA,NA,"LA","9","16","1","LA_R9N16",2017,NA,NA
"LAR5N31","pxa","LA","9","16","2","LA_R9N16",2017,1,14.28571429
NA,NA,"LA","9","16","3","LA_R9N16",2017,NA,NA
"LAR5N32","pxa","LA","9","17","1","LA_R9N17",2017,1,14.28571429
"LAR5N32","pxa","LA","9","17","2","LA_R9N17",2017,1,14.28571429
"LAR5N32","pxa","LA","9","17","3","LA_R9N17",2017,1,11.11111111
NA,NA,"LA","9","18","1","LA_R9N18",2017,NA,NA
NA,NA,"LA","9","18","2","LA_R9N18",2017,NA,NA
NA,NA,"LA","9","18","3","LA_R9N18",2017,NA,NA
"LAR5N34","pxa","LA","9","19","1","LA_R9N19",2017,1,15.38461538
"LAR5N34","pxa","LA","9","19","2","LA_R9N19",2017,1,16.66666667
"LAR5N34","pxa","LA","9","19","3","LA_R9N19",2017,1,14.28571429
"LAR5N17","pxa","LA","9","2","1","LA_R9N2",2017,0,28.57142857
"LAR5N17","pxa","LA","9","2","2","LA_R9N2",2017,0,NA
"LAR5N17","pxa","LA","9","2","3","LA_R9N2",2017,0,28.57142857
"LAR5N35","pxa","LA","9","20","1","LA_R9N20",2017,0,22.22222222
"LAR5N35","pxa","LA","9","20","2","LA_R9N20",2017,0,25
"LAR5N35","pxa","LA","9","20","3","LA_R9N20",2017,0,25
NA,NA,"LA","9","21","1","LA_R9N21",2017,NA,NA
NA,NA,"LA","9","21","2","LA_R9N21",2017,NA,NA
NA,NA,"LA","9","21","3","LA_R9N21",2017,NA,NA
"LAR5N37","pxa","LA","9","22","1","LA_R9N22",2017,0,28.57142857
"LAR5N37","pxa","LA","9","22","2","LA_R9N22",2017,0,28.57142857
"LAR5N37","pxa","LA","9","22","3","LA_R9N22",2017,0,28.57142857
"LAR5N38","pxa","LA","9","23","1","LA_R9N23",2017,0,22.22222222
"LAR5N38","pxa","LA","9","23","2","LA_R9N23",2017,0,25
"LAR5N38","pxa","LA","9","23","3","LA_R9N23",2017,0,25
"LAR5N39","pxa","LA","9","24","1","LA_R9N24",2017,0,28.57142857
"LAR5N39","pxa","LA","9","24","2","LA_R9N24",2017,0,28.57142857
